Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2
149181,1307848322,30.6665,-24.2967,-14.234,12.1446,28.1592,0.418923,-2.61165,1,4.4382,0.483202,1.7928,4.03112,1.85678,1.51761,1.30753,1
149181,1308250348,20.9979,-14.3554,-3.95987,14.8038,14.8915,0.877202,-2.87244,-1,14.8578,-4.61545,1.87064,13.9983,4.98013,1.75687,2.75653,-1
149181,1308155750,69.3655,-0.732608,-15.352,-67.6414,15.3695,-2.18765,-1.61848,-1,9.63647,-0.74022,-4.50511,-8.48632,4.56552,-1.37864,-1.73365,1
149181,1308145487,16.08,15.8132,-0.965285,-2.75271,15.8426,-0.172891,-0.0609674,-1,134.255,-31.5298,2.09147,-130.483,31.5991,-2.12561,3.07536,-1
149181,971632640,36.5306,-3.94485,-33.8781,-13.0843,34.107,-0.374789,-1.68672,-1,38.1633,6.71879,5.59455,-37.1483,8.74306,-2.15337,0.694348,-1
149181,971625968,152.429,-16.3488,-39.3891,146.341,42.6472,1.94671,-1.96422,1,18.7622,-3.6111,2.42706,-18.2507,4.35094,-2.14087,2.54983,1
149181,972457952,30.4023,-12.8634,11.8479,24.8689,17.4883,1.15072,2.39726,-1,11.3197,-5.56988,3.32686,9.27602,6.4878,1.15516,2.60316,-1
149181,971516673,19.7536,1.56038,14.5177,13.3043,14.6013,0.817146,1.46373,1,25.3829,-0.518268,-4.13587,25.0383,4.16822,2.49292,-1.69546,-1
149181,971702730,19.6387,7.57561,16.6418,-7.16508,18.285,-0.382463,1.14361,1,10.3928,-5.03224,-4.54901,7.87356,6.78358,0.990555,-2.40659,1
149181,971510579,2.98162,1.35695,2.47862,0.951416,2.82575,0.330637,1.0699,-1,16.3245,-1.85666,13.5674,8.88632,13.6938,0.610326,1.7068,-1
149181,971870156,3.7491,-2.26816,2.97739,0.215285,3.74291,0.0574865,2.2218,1,163.531,-10.9813,37.2612,-158.85,38.8457,-2.11614,1.85739,-1
149181,971845438,33.6931,16.184,28.5388,-7.6706,32.8083,-0.231721,1.05493,1,3.86526,-1.53506,-0.459198,3.51752,1.60227,1.52773,-2.85092,-1
149181,972015246,1.92615,-0.367886,-1.87808,-0.218013,1.91377,-0.113673,-1.76423,1,122.24,29.0956,11.4967,-118.169,31.2846,-2.03921,0.376307,-1
149181,972093502,2.85258,-2.08492,-1.37039,1.38289,2.49497,0.529219,-2.56011,-1,98.8095,-7.8921,-19.5082,96.5425,21.0441,2.22818,-1.95522,-1
149181,971763647,6.54048,4.75647,-3.9019,-2.22013,6.15214,-0.353465,-0.687019,-1,83.9641,-21.208,12.5725,80.2628,24.6546,1.89629,2.60647,-1
149181,973008288,1.65888,0.671679,-0.653384,1.36888,0.93705,1.17284,-0.771592,1,20.9253,-8.49045,18.9612,2.50119,20.7753,0.120103,1.9918,1
149181,973016120,54.1738,9.42022,-29.6662,44.3393,31.1259,1.15215,-1.26333,1,61.0759,-2.28918,13.303,59.5655,13.4985,2.19024,1.74121,1
149181,973176288,54.1472,-12.4108,-27.2581,-45.1097,29.9505,-1.19817,-1.99805,1,39.6982,6.79512,24.8046,30.2409,25.7185,1.00041,1.30341,-1
149181,972944793,57.9421,18.7761,11.9883,53.4886,22.2769,1.60985,0.56824,-1,20.1857,1.30449,4.49525,19.6355,4.6807,2.14095,1.28836,1
149181,973039841,252.146,-26.9789,34.3695,248.331,43.6935,2.43836,2.2363,1,176.374,27.6232,-36.186,170.398,45.5244,2.03042,-0.918796,-1
149181,973247836,36.73,-9.53813,8.94855,-34.3226,13.0787,-1.69244,2.38808,1,18.7309,-3.24079,-2.81066,-18.233,4.28982,-2.1537,-2.42715,-1
149181,972625741,7.05482,-1.16503,6.93763,0.531537,7.03477,0.0754868,1.73717,1,14.0127,3.62451,-0.447324,-13.5284,3.65201,-2.0204,-0.122796,1
149181,973073517,2.61141,-1.47152,1.58558,1.46289,2.1632,0.63311,2.3189,-1,87.6799,-10.1504,15.337,-85.7293,18.3917,-2.24376,2.15544,1
149181,628401244,9.66872,3.75035,1.13597,8.83903,3.91862,1.55245,0.294112,1,43.8697,8.85714,-19.3983,-38.3381,21.3247,-1.34939,-1.14247,1
149181,628959958,120.441,-20.0467,14.3453,117.891,24.6507,2.26886,2.52048,-1,18.3331,-1.04245,3.7273,-17.9199,3.87033,-2.23718,1.84351,1
149181,628634799,1.48432,-0.755088,-1.1694,0.515317,1.392,0.362227,-2.14415,1,24.8631,20.8264,13.3293,2.60042,24.7267,0.104973,0.569327,-1
149181,628865087,121.108,9.9135,-20.8954,118.879,23.1278,2.33955,-1.12781,-1,15.2032,2.38348,-2.32127,14.8347,3.32705,2.20037,-0.772177,1
149181,628380609,5.42939,1.79519,-4.50195,2.44705,4.84667,0.485584,-1.19136,1,72.6804,-22.1724,3.42568,-69.131,22.4355,-1.84386,2.9883,-1
149181,629361971,120.803,-15.8813,11.6579,-119.185,19.7008,-2.49993,2.50837,-1,13.1649,-1.44502,2.57743,12.829,2.95486,2.17441,2.08177,-1
149181,629693188,20.3779,16.0714,6.63226,10.6293,17.3861,0.578547,0.391385,1,3.00608,1.49927,1.16853,2.32879,1.90086,1.03196,0.662055,-1
149181,629815140,215.272,8.14461,36.4449,-212.009,37.3438,-2.43727,1.35093,1,17.253,-0.24525,-4.52389,-16.6475,4.53053,-2.01259,-1.62496,1
149181,629430246,19.9665,-1.86513,3.68667,-19.5344,4.13162,-2.25765,2.03916,1,142.618,32.8754,24.4372,136.608,40.963,1.91935,0.639218,1
149181,629618311,112.631,-22.1213,6.90845,110.221,23.175,2.26343,2.83889,-1,6.41301,1.89879,-0.989443,6.04502,2.14112,1.76103,-0.480377,-1
149181,629892695,5.03811,2.12892,-0.707476,4.51106,2.2434,1.44846,-0.320835,1,69.3218,19.5944,-6.45414,66.181,20.63,1.88225,-0.318195,1
149181,630100695,18.9318,18.7567,-1.65473,-1.9647,18.8296,-0.104153,-0.0879931,-1,4.21917,-2.81783,0.820877,3.03107,2.93496,0.90434,2.85812,-1
149181,629819040,26.8051,11.676,2.39217,24.0096,11.9186,1.45009,0.202082,1,104.218,-24.7045,0.399936,-101.247,24.7078,-2.11816,3.12541,-1
149181,629850338,2.06506,-1.81026,0.944142,-0.309916,2.04168,-0.151218,2.66085,-1,104.483,-18.511,-3.44786,102.772,18.8294,2.39853,-2.95744,-1
149181,629948146,79.3443,-13.3959,-25.1284,74.0583,28.4761,1.684,-2.06057,1,65.6642,-7.63125,24.7186,60.3535,25.8698,1.58335,1.87024,-1
149181,630338915,27.442,5.58616,1.56369,26.8218,5.80089,2.23585,0.272937,1,126.134,-26.942,3.49916,123.173,27.1682,2.21664,3.01244,1
149181,630507883,20.501,4.80194,19.0816,-5.75525,19.6765,-0.288475,1.32426,1,35.2194,-11.1537,-8.31597,32.355,13.9126,1.58043,-2.50093,1
149181,663414275,13.0481,3.19744,-1.64809,12.5424,3.59719,1.96207,-0.475925,1,80.5955,0.561168,-16.3399,78.9198,16.3496,2.27794,-1.53647,1
149181,663131204,69.7369,-31.4538,-17.6394,-59.6888,36.0623,-1.27786,-2.63049,-1,38.6571,29.3138,24.9715,3.39061,38.5081,0.087936,0.705577,1
149181,663249532,16.3465,-4.34257,2.29271,15.5915,4.91064,1.87239,2.65583,1,130.023,24.5134,-10.957,127.22,26.8507,2.25973,-0.420339,-1
149181,663442196,211.913,-25.7759,39.016,-206.69,46.7616,-2.19186,2.15462,1,13.3265,0.215455,3.57343,-12.8366,3.57992,-1.98901,1.51058,1
149181,663855060,59.831,-17.0443,-1.20275,-57.3393,17.0867,-1.92533,-3.07114,1,35.0871,4.94377,3.60375,-34.5496,6.11783,-2.43208,0.629891,-1
149181,663035269,95.1262,-12.2453,-19.0388,92.3936,22.6368,2.11431,-2.14236,1,4.10579,-1.8672,2.83685,-2.30723,3.3962,-0.635673,2.15291,-1
149181,663396774,14.8095,5.74002,8.22684,-10.8946,10.0314,-0.94093,0.961603,-1,22.9708,17.3448,7.08144,-13.2917,18.7347,-0.660405,0.387619,1
149181,663403902,3.86026,1.58768,-2.08204,-2.83654,2.61832,-0.939095,-0.919307,-1,90.5637,14.4174,14.3768,88.2453,20.3606,2.17272,0.783987,1
149181,663511046,37.6185,-3.52234,-16.8239,33.4619,17.1886,1.41956,-1.77718,1,147.01,-24.3525,9.63277,144.658,26.1884,2.4103,2.76492,1
149181,663808246,76.2468,8.53341,-20.6676,-72.8945,22.36,-1.89762,-1.17923,1,17.5355,-0.122054,4.46323,16.9575,4.4649,2.04451,1.59814,-1
149181,663886990,2.66461,-1.46077,-1.88885,1.18259,2.3878,0.476971,-2.22908,-1,80.1913,6.3192,18.2615,-77.8282,19.3239,-2.10137,1.23765,-1
149181,663421799,9.61546,0.353971,3.35438,9.00444,3.373,1.70843,1.46566,1,103.431,33.1672,23.572,95.091,40.6903,1.58491,0.617873,-1
149181,663653351,15.0958,3.58098,0.902209,-14.6371,3.69289,-2.08585,0.246808,1,81.0111,14.3832,-23.0592,-76.3164,27.1773,-1.75595,-1.01309,-1
149181,663350192,64.7064,8.84039,13.8369,62.5884,16.4199,2.04801,1.00226,-1,67.7667,-13.4282,-2.43143,66.3784,13.6465,2.28544,-2.96246,-1
149181,663370800,30.937,-0.682079,-10.6833,29.0258,10.705,1.72301,-1.63456,1,47.5048,8.74651,6.67646,46.2129,11.0035,2.14208,0.651977,-1
149181,663928832,194.03,-41.1033,-9.46286,189.39,42.1785,2.20722,-2.91531,1,9.99927,-3.33335,-0.216853,9.42481,3.3404,1.76042,-3.07663,1
149181,664011248,23.2788,15.9177,-12.1224,-11.8987,20.0081,-0.564268,-0.650865,1,4.24323,3.19509,-0.97309,-2.61717,3.33998,-0.719801,-0.295634,-1
149181,663382033,13.5441,-7.19144,10.9615,3.40158,13.11,0.256639,2.15142,-1,59.437,-5.43888,-15.868,-57.0209,16.7742,-1.93769,-1.90101,1
149181,664240651,5.13406,-4.4222,-0.0514555,-2.6077,4.4225,-0.559926,-3.12996,-1,106.585,-7.5612,-19.2742,104.554,20.7042,2.32218,-1.94465,-1
149181,664150940,78.7967,-20.7638,-2.07814,75.9834,20.8676,2.00381,-3.04184,1,23.8409,4.06183,-1.89093,23.4161,4.48041,2.35589,-0.435698,-1
149181,664598837,2.51401,-1.83556,-0.505981,-1.64163,1.90402,-0.780499,-2.87262,-1,155.904,8.50142,25.9223,-153.498,27.2808,-2.42846,1.25389,-1
149181,665032869,19.6006,-16.5656,-5.93833,-8.6313,17.5978,-0.472677,-2.79739,-1,2.724,-2.6193,-0.656176,0.358975,2.70024,0.132553,-2.89613,1
149181,664730278,34.6567,6.38823,6.04548,-33.5221,8.7953,-2.04792,0.757839,-1,82.6386,17.9524,7.97381,-80.27,19.6436,-2.11544,0.417989,-1
149181,665127918,44.8606,-35.3768,17.1615,-21.5971,39.3197,-0.52484,2.68993,1,106.043,37.2452,-20.6105,-97.1246,42.5676,-1.56294,-0.505429,-1
149181,664730039,14.3366,1.33344,4.13289,13.663,4.34268,1.8637,1.2587,1,126.409,23.5356,22.2477,122.19,32.3865,2.0381,0.757276,-1
149181,664494808,21.7733,6.90844,4.9029,-20.0577,8.47142,-1.59694,0.617204,-1,76.9007,6.27984,-36.8687,-67.1935,37.3997,-1.3488,-1.40209,1
149181,664862056,34.1429,2.61309,22.4258,-25.6123,22.5775,-0.973302,1.4548,-1,3.46647,2.31137,-0.145419,2.57931,2.31594,0.959545,-0.062832,1
149181,665052337,31.4515,-15.2551,-15.6159,-22.6412,21.8306,-0.907389,-2.34451,-1,13.2051,2.20899,-2.86644,-12.6996,3.61886,-1.96827,-0.914217,-1
149181,665076073,98.5394,-8.13125,-24.9085,94.9919,26.2021,1.9996,-1.88633,1,40.1619,-7.37381,-5.02357,39.1582,8.9224,2.18493,-2.54355,-1
149181,664170130,11.9953,-2.65717,0.485656,-11.6872,2.70118,-2.17104,2.96082,1,81.6765,-15.0744,-1.96059,-80.2494,15.2014,-2.36575,-3.01226,-1
149181,664399250,18.8746,-4.49065,-2.64602,-18.1406,5.21223,-1.96032,-2.60913,-1,95.2095,17.4592,-17.7367,91.8991,24.8881,2.0173,-0.793281,1
149181,674455099,96.9512,6.29404,23.1264,-93.9419,23.9676,-2.07501,1.30507,-1,35.0994,-4.32215,5.877,-34.3329,7.29521,-2.25313,2.20491,1
149181,675391755,73.5026,21.5449,-5.47886,70.0602,22.2306,1.8653,-0.249021,1,12.0332,-2.03368,-0.686053,11.8402,2.14628,2.40903,-2.81624,-1
149181,674892524,3.63039,-3.52038,-0.524788,0.715038,3.55928,0.199567,-2.99361,1,18.4465,17.2695,-1.8109,-6.22543,17.3642,-0.351253,-0.104479,1
149181,674952060,58.8134,-2.29435,-13.5486,-57.1856,13.7415,-2.13316,-1.73855,-1,36.2308,-19.8512,3.05598,30.1539,20.0851,1.19549,2.98885,1
149181,675163876,37.8543,0.21175,20.7327,-31.6712,20.7337,-1.20993,1.56058,1,23.7177,-2.62839,-3.14488,-23.3608,4.09862,-2.44117,-2.26697,-1
149181,674599405,27.4789,3.72871,-1.69788,27.1717,4.09708,2.59069,-0.427297,-1,139.68,-26.5357,-12.425,136.572,29.3006,2.24371,-2.70368,-1
149181,675221501,53.9222,-0.216207,21.5803,49.415,21.5813,1.56617,1.58081,1,12.7639,0.0221969,-4.03486,12.1094,4.03492,1.81881,-1.5653,1
149181,674300158,43.7103,4.95945,-10.921,-42.0324,11.9943,-1.96692,-1.14452,-1,97.5494,8.31816,-19.1309,-95.2927,20.861,-2.22399,-1.16065,-1
149181,674559038,32.4267,-25.3321,13.9248,14.6928,28.907,0.488602,2.63899,1,23.5861,21.8774,-7.71601,4.26011,23.1982,0.182623,-0.339073,-1
149181,674844086,9.62519,0.399773,-3.23042,-9.05808,3.25506,-1.74742,-1.44767,-1,82.4054,-22.7496,-7.57841,-78.8396,23.9787,-1.90576,-2.82003,1
149181,674340335,30.638,-27.9568,6.86757,-10.4851,28.788,-0.356611,2.90071,-1,91.7848,27.6173,-9.09058,87.058,29.075,1.81663,-0.317992,1
149181,674843639,41.1748,-29.4842,16.249,23.7069,33.6652,0.656102,2.6379,-1,142.834,31.254,-18.642,138.121,36.3914,2.04386,-0.537817,1
149181,675305760,53.1753,24.6082,44.7081,-14.941,51.0331,-0.288743,1.06763,-1,11.7123,2.26822,2.1827,-11.2813,3.14786,-1.98849,0.766188,1
149181,675432856,3.93303,0.15086,1.27766,-3.71666,1.28653,-1.78271,1.45327,-1,89.7232,11.9136,-13.8286,-87.847,18.2528,-2.27505,-0.859651,-1
149181,674559113,149.599,-30.3858,23.3459,144.608,38.3187,2.03834,2.48647,1,2.60453,-0.9514,-1.70671,-1.72207,1.95398,-0.794915,-2.07934,-1
149181,674686529,13.9075,-0.616164,2.39379,-13.686,2.47182,-2.41263,1.82273,-1,21.0139,-2.92784,-20.403,4.09011,20.612,0.197153,-1.71332,1
149181,675294633,36.37,30.2814,-19.5,-5.05572,36.0169,-0.139914,-0.572117,1,13.0326,-2.14751,4.16057,-12.1625,4.68211,-1.6829,2.04729,1
149181,675065626,19.2522,10.9905,15.3267,-3.8661,18.86,-0.20358,0.948699,-1,3.75208,0.984325,2.41285,-2.69952,2.6059,-0.906549,1.18345,-1
149181,675471427,40.1027,1.83582,-17.4452,-36.0628,17.5415,-1.46834,-1.46595,-1,16.6826,0.583109,8.31235,-14.4525,8.33277,-1.31814,1.50076,1
149181,675750459,38.43,-10.4496,-16.5215,33.0864,19.5487,1.29702,-2.13476,-1,11.0157,0.680885,-1.90355,-10.8286,2.02166,-2.38002,-1.22728,-1
149181,675478652,28.3329,19.4402,-11.9261,16.8107,22.8069,0.682785,-0.550269,1,11.3785,-1.51019,-5.98577,9.55829,6.17334,1.22127,-1.81794,1
149181,676327381,116.066,-23.5998,-8.44401,-113.327,25.0649,-2.21396,-2.79799,-1,24.5809,22.2437,10.1085,2.69353,24.4329,0.11002,0.426541,1
149181,675688230,5.68419,-4.152,-0.432028,-3.85801,4.17442,-0.826749,-3.03791,-1,29.978,-23.1871,7.89754,-17.2821,24.4951,-0.657194,2.81332,1
149181,675647855,1.90949,0.388776,-1.86687,0.098952,1.90692,0.0518677,-1.36548,-1,25.1264,8.18851,-17.424,16.1459,19.2522,0.762568,-1.13147,-1
149181,676042919,8.64118,2.49007,-1.8772,8.05889,3.11839,1.6781,-0.645976,-1,85.2,16.482,-18.3724,81.5466,24.6821,1.9104,-0.839581,1
149181,676074415,7.89715,2.29638,1.31104,-7.44129,2.64427,-1.75797,0.51876,-1,73.9264,-6.43655,-21.3582,70.4806,22.307,1.86774,-1.8635,1
149181,675852560,201.134,21.3285,-25.0857,-198.42,32.9272,-2.49605,-0.866172,-1,24.9448,-23.4916,6.25427,-5.59205,24.3099,-0.22805,2.88139,1
149181,675735434,53.8146,11.6685,-41.095,-32.7271,42.7195,-0.705971,-1.29414,-1,65.2219,-37.8553,37.7591,-37.3513,53.4675,-0.651502,2.35747,1
149181,676031594,17.7512,-13.4805,-11.3547,2.10954,17.6254,0.119404,-2.44158,1,36.3678,10.3806,22.4933,-26.6254,24.773,-0.93327,1.13842,-1
149181,676671100,49.8049,9.98243,19.1674,-44.8719,21.6111,-1.47726,1.09065,-1,29.0856,-12.9461,-17.9398,18.8821,22.1233,0.773899,-2.1959,1
149181,677499926,3.08614,2.13574,0.570869,2.15337,2.21072,0.862909,0.261187,-1,125.452,-23.2705,6.20932,123.118,24.0847,2.33415,2.88084,1
149181,677396783,2.26047,2.16145,0.458785,-0.476844,2.20961,-0.214164,0.209154,-1,106.696,-2.91336,21.6288,104.44,21.8242,2.26948,1.70469,-1
149181,676743593,44.5486,6.8826,24.172,-36.7821,25.1328,-1.17435,1.2934,-1,43.8316,7.00015,-4.55556,-43.0285,8.35196,-2.3418,-0.576924,1
149181,676792905,2.82954,-2.62314,-0.733931,0.766047,2.72388,0.277653,-2.86878,-1,32.6832,-21.4108,-2.35975,24.5806,21.5404,0.977738,-3.03182,1
149181,677289489,10.0023,-1.95072,-4.86998,-8.51611,5.24614,-1.26127,-1.95179,-1,136.728,21.5914,11.5314,134.519,24.4778,2.40526,0.490534,-1
149181,677186778,41.4692,-21.2827,10.6624,-33.9566,23.8042,-1.15329,2.67715,1,14.5052,6.3848,-1.46407,12.9419,6.55051,1.43272,-0.225409,-1
149181,678550574,128.417,-37.316,11.4091,122.345,39.0212,1.8604,2.84487,-1,15.4355,3.9938,1.2661,-14.856,4.18969,-1.97824,0.306995,-1
149181,678721206,85.4176,2.67198,-27.6399,80.7779,27.7687,1.78925,-1.47442,-1,16.5065,3.56534,9.2467,13.2004,9.91025,1.09781,1.20278,1
149181,677858436,39.7848,-25.5133,-22.2882,-20.8599,33.8776,-0.582278,-2.42356,-1,71.6345,34.5307,51.082,-36.4658,61.6583,-0.561451,0.97637,1
149181,678395447,30.85,19.148,8.04799,22.8102,20.7706,0.949135,0.397886,-1,9.82529,0.651143,2.14266,-9.56668,2.23941,-2.15864,1.27577,1
149181,678633081,2.48355,1.01372,1.17843,1.93693,1.55446,1.04512,0.860395,-1,89.5014,-13.9766,20.6356,85.9612,24.9233,1.95162,2.16613,-1
149181,678753787,11.7445,-3.72351,3.31966,-10.6325,4.98846,-1.50091,2.41347,-1,166.755,17.2331,20.0692,164.644,26.4528,2.52796,0.861282,-1
149181,1547896234,1.68573,0.522536,0.478935,-1.52946,0.708817,-1.51204,0.741889,1,9.30098,0.692614,-2.62591,-8.89568,2.71571,-1.90218,-1.31291,-1
149181,1548019746,36.3217,12.1771,23.0379,-25.3029,26.0582,-0.86073,1.08456,1,25.3007,-4.05227,4.68385,24.5309,6.19349,2.08515,2.28402,-1
149181,1547824196,4.27425,2.3618,3.43072,0.959836,4.16509,0.228456,0.96788,-1,198.533,-6.80114,-38.9078,194.564,39.4978,2.29781,-1.74385,-1
149181,1547947212,35.3685,29.0019,-6.97547,-19.0043,29.829,-0.600383,-0.236034,-1,89.207,-59.3268,-20.3452,-63.4373,62.7184,-0.889456,-2.81123,1
149181,1548186460,5.56394,-1.64254,-0.079454,5.31537,1.64446,1.88945,-3.09326,-1,61.2928,-11.7282,-1.91001,60.13,11.8827,2.3242,-2.98015,-1
149181,1548356924,45.0064,-18.8627,21.1412,34.9688,28.3329,1.03769,2.2993,-1,8.92268,-1.92381,1.43464,-8.59389,2.39984,-1.98774,2.50083,1
149181,1547708310,11.6657,2.60508,1.03763,-11.3237,2.80412,-2.10394,0.379051,-1,54.0165,16.2215,0.417633,-51.5216,16.2268,-1.87241,0.02574,-1
149181,1548157990,4.07065,2.21812,0.738994,3.33227,2.33798,1.15259,0.321597,-1,37.447,8.56869,-17.7776,-31.8247,19.7349,-1.25565,-1.12166,1
149181,1548340478,22.033,-9.93809,19.6629,0.238893,22.0317,0.0108429,2.03877,1,25.1396,3.59572,-14.6215,-20.1316,15.0571,-1.10082,-1.32966,-1
149181,1548394000,3.24257,-0.284122,2.8252,1.5658,2.83945,0.526746,1.67103,1,33.1242,1.18388,-24.2897,-22.4905,24.3186,-0.827207,-1.52209,1
149181,1548968305,76.6946,-14.6899,-13.6007,74.0357,20.0193,2.01879,-2.39468,-1,2.17805,-0.699086,1.8912,0.823748,2.01627,0.397962,1.92487,1
149181,1549119081,2.26232,-1.26649,1.69855,0.793129,2.11874,0.366107,2.21149,1,52.9937,-16.0884,7.13471,49.9859,17.5995,1.76666,2.72418,1
149181,1549188945,14.094,2.78415,1.15647,-13.7677,3.01478,-2.22373,0.39369,-1,102.84,19.5119,-1.55894,-100.96,19.5741,-2.34294,-0.0797275,-1
149181,1548616250,230.415,-13.6108,32.1172,-227.759,34.8822,-2.57527,1.97164,-1,40.0898,10.6523,-27.7452,-26.9058,29.7199,-0.812812,-1.20422,1
149181,1548661787,8.00157,-3.79891,-2.98624,-6.37776,4.83212,-1.09051,-2.4754,-1,35.0519,-22.5768,-11.4808,-24.2305,25.3283,-0.850391,-2.67115,1
149181,1549227844,10.8068,0.688085,-3.25251,-10.2828,3.32449,-1.84746,-1.36231,-1,70.0313,0.113755,19.0483,67.3909,19.0487,1.97606,1.56482,-1
149181,1549262996,19.381,4.44766,17.0003,-8.17504,17.5725,-0.449888,1.31491,-1,32.4872,4.91934,-2.94732,-31.9771,5.73469,-2.41958,-0.539779,-1
149181,1549045581,18.0448,8.02904,1.42201,16.0975,8.15399,1.43203,0.17529,-1,58.4517,-43.4776,-8.94068,-38.0311,44.3874,-0.776411,-2.93878,1
149181,1549144893,47.7973,27.886,-17.6272,34.5866,32.9901,0.915181,-0.563701,-1,70.7201,-30.2163,24.6178,59.0108,38.9751,1.20254,2.45794,1
149181,1549130773,19.9227,1.65733,-3.79593,19.4874,4.14196,2.25285,-1.15914,1,74.3965,8.41606,10.9453,73.1041,13.8069,2.36867,0.915295,1
149181,1548885086,105.979,-21.1085,10.2785,103.346,23.478,2.18782,2.68845,-1,11.3415,0.715137,2.42931,-11.0552,2.53238,-2.17975,1.2845,1
149181,1548875343,35.4031,-28.3739,20.7967,-3.97485,35.1792,-0.112749,2.50909,1,93.87,25.0844,-20.4384,-88.1171,32.3567,-1.72711,-0.683692,-1
149181,1548525384,25.1776,3.77037,2.66879,24.7502,4.61932,2.38033,0.615963,-1,60.7394,4.45077,-28.8706,-53.2536,29.2117,-1.36157,-1.41784,1
149181,1548534968,10.7511,5.60276,-1.16563,-9.1015,5.72272,-1.24389,-0.205119,1,75.0316,14.5726,-4.51351,73.4643,15.2556,2.27561,-0.300355,-1
149181,1549255968,15.4203,-9.37256,6.17185,-10.5758,11.2221,-0.840057,2.55926,1,188.972,28.7584,-14.4439,186.211,32.1818,2.45601,-0.465445,1
149181,1549474106,201.106,-14.7722,-33.4665,-197.751,36.5818,-2.38905,-1.98648,-1,4.78839,-0.107292,-2.60194,-4.01834,2.60415,-1.21841,-1.61201,-1
149181,1549556098,148.968,-6.93812,-28.2936,-146.092,29.1318,-2.31535,-1.81127,1,121.683,6.60823,23.4167,-119.226,24.3313,-2.29265,1.29575,-1
149181,1549967342,17.2646,14.1962,0.946447,-9.77946,14.2277,-0.642276,0.0665707,1,15.6002,10.1673,9.80255,-6.62583,14.1232,-0.453446,0.767134,-1
149181,1549978743,17.1991,0.428499,7.66889,15.3887,7.68086,1.44521,1.51498,1,3.68969,2.37091,1.47719,2.41051,2.79344,0.781049,0.557196,1
149181,1550234258,5.47848,0.987269,0.750192,-5.33632,1.23996,-2.16584,0.649785,-1,115.985,30.5699,-13.8099,-111.028,33.5445,-1.91213,-0.424308,1
149181,1550211629,46.898,-45.0523,3.97097,-12.4074,45.227,-0.271006,3.05368,1,47.296,44.1553,-11.2544,-12.671,45.567,-0.274609,-0.249568,-1
149181,1550360285,19.1506,-15.8092,-8.71906,6.38687,18.0542,0.34677,-2.63759,-1,6.30451,0.458883,1.32299,-6.14703,1.40032,-2.18515,1.23693,1
149181,1550213686,2.99159,2.49388,0.96576,-1.34069,2.67435,-0.482387,0.369468,1,21.5596,-1.83956,4.6289,-20.9763,4.98103,-2.14471,1.94907,-1
149181,1550418238,21.3755,13.0236,12.2237,11.7423,17.8615,0.617423,0.753725,1,3.63748,0.831829,2.86136,2.08613,2.97982,0.652736,1.28788,-1
149181,1550311327,56.4154,8.35949,-2.70775,55.7269,8.78709,2.54649,-0.313249,1,20.7474,-16.6884,9.71079,-7.59288,19.3081,-0.38376,2.6146,-1
149181,1550521168,29.3548,2.96492,3.75532,-28.9622,4.78468,-2.50047,0.902476,-1,9.17949,-2.2146,-1.3032,8.81251,2.56959,1.94618,-2.6097,-1
149181,1551512761,52.7587,18.2763,-2.47559,-49.43,18.4432,-1.71213,-0.134634,1,18.1325,6.30018,6.31884,-15.785,8.92301,-1.3353,0.786877,-1
149181,1551106042,86.3846,-3.30107,18.4018,-84.3373,18.6956,-2.21175,1.7483,-1,23.1899,0.645715,5.29299,22.5685,5.33223,2.14961,1.4494,1
149181,1551111170,28.3193,6.97154,-11.6741,-24.8414,13.5973,-1.36345,-1.03245,-1,7.24752,-1.5509,2.36861,6.67165,2.83118,1.59257,2.15052,-1
149181,1551099074,14.4941,-0.717845,5.64835,13.3289,5.69378,1.58649,1.69721,-1,27.9622,11.0899,20.4812,15.4731,23.2909,0.623207,1.07453,1
149181,1551209514,17.1227,3.44128,4.28576,-16.2166,5.49637,-1.80265,0.894255,-1,57.9547,-25.3643,-20.7639,-47.7939,32.7794,-1.17126,-2.4556,-1
149181,1551423962,11.531,-11.4462,1.35883,-0.320256,11.5266,-0.0277805,3.02343,-1,8.8338,7.95986,3.06574,-2.29736,8.52984,-0.266178,0.36764,-1
149181,1551127875,2.49512,0.205203,2.24275,1.07406,2.25211,0.460466,1.47955,-1,214.875,-27.5204,-27.6974,211.298,39.0451,2.39013,-2.35299,-1
149181,1551384068,3.44376,2.66239,1.50596,-1.58215,3.0588,-0.496584,0.514773,-1,121.591,-4.43419,-24.513,119.012,24.9108,2.26784,-1.74975,-1
149181,1551059029,34.35,-29.4975,1.28313,-17.5547,29.5254,-0.564158,3.09812,1,83.3791,32.0979,6.52803,76.6758,32.755,1.58646,0.200642,-1
149181,1551136189,77.3718,11.9772,-17.3461,-74.445,21.0794,-1.97438,-0.966487,1,3.44159,-1.46809,2.34845,-2.04303,2.76957,-0.683254,2.12949,1
149181,1551663445,26.3214,-1.83377,10.4857,-24.0729,10.6449,-1.5548,1.74393,1,43.37,-18.8903,-0.768806,39.0324,18.9059,1.47214,-3.10092,-1
149181,1551603974,19.2926,-19.0535,3.0154,-0.282143,19.2906,-0.0146254,2.98463,1,7.49102,0.865149,2.68588,6.93923,2.82178,1.63196,1.25918,1
